Row	Column	Assay	Sample	Conc	Ct	Tm	Expected Tm	R2	Chi2	Straight R2	Efficiency	Multiple peaks	Outlier	Multimodal melt peaks	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Tm minus mean	Ct minus mean 
31	25	pBS228-IncP-1a	B1_manure_b	-1	32.37379	90.66373		0.9999689	468.8922	0.4549032	1.730438	False	False	False	1.416251E-06	LowEfficiency, CtIsLarge									5	1304.576	1.644401	35.53939	3445.629	-1.863433	3.641186		
31	26	pBS228-IncP-1a	B1_manure_c	-1	33.67723	90.64389		0.9999775	345.2241	0.3947095	1.73526	False	False	False	7.365593E-07	LowEfficiency, CtIsLarge									5	1401.293	1.636762	36.83278	4368.442	-1.296656	4.117437		
31	27	pBS228-IncP-1a	B2_manure_a	-1	29.18861	90.66314		0.9999146	1612.589	0.5968928	1.738406	False	False	False	9.336357E-06	LowEfficiency									4	1322.88	1.631829	32.33766	3771.487	-4.023994	3.850967		
31	28	pBS228-IncP-1a	B2_manure_b	-1	33.28947	90.60681		0.9999611	496.0878	0.4217044	1.710178	False	False	False	1.33361E-06	LowEfficiency, CtIsLarge									5	1376.335	1.677579	36.49877	3748.788	-0.2767084	3.723747		
31	29	pBS228-IncP-1a	B2_manure_c	-1	31.01632	90.61667		0.9999464	1025.636	0.5271928	1.745552	False	False	False	2.583502E-06	LowEfficiency, CtIsLarge									6	1364.12	1.620772	34.15081	3656.805	-0.242272	3.680707		
31	30	pBS228-IncP-1a	P3_S5_a													NoAmplification																	
31	31	pBS228-IncP-1a	P3_S5_b													NoAmplification																	
31	32	pBS228-IncP-1a	P4_S9_a													NoAmplification																	
31	33	pBS228-IncP-1a	P4_S9_b													NoAmplification																	
31	34	pBS228-IncP-1a	P8_S2_a													NoAmplification																	
31	35	pBS228-IncP-1a	P8_S2_b													NoAmplification																	
31	36	aac3ia	B1_manure_a													NoAmplification																	
31	37	aac3ia	B1_manure_b													NoAmplification																	
31	38	aac3ia	B1_manure_c													NoAmplification																	
31	39	aac3ia	B2_manure_a													NoAmplification																	
31	40	aac3ia	B2_manure_b													NoAmplification																	
31	41	aac3ia	B2_manure_c													NoAmplification																	
31	42	aac3ia	P3_S5_a													NoAmplification																	
31	43	aac3ia	P3_S5_b													NoAmplification																	
31	44	aac3ia	P4_S9_a													NoAmplification																	
31	45	aac3ia	P4_S9_b													NoAmplification																	
31	46	aac3ia	P8_S2_a													NoAmplification																	
31	47	aac3ia	P8_S2_b													NoAmplification																	
31	48	marR	B1_manure_a													NoAmplification																	
31	49	marR	B1_manure_b													NoAmplification																	
31	50	marR	B1_manure_c													NoAmplification																	
31	51	marR	B2_manure_a													NoAmplification																	
31	52	marR	B2_manure_b													NoAmplification																	
31	53	marR	B2_manure_c													NoAmplification																	
31	54	marR	P3_S5_a													NoAmplification																	
31	55	marR	P3_S5_b													NoAmplification																	
31	56	marR	P4_S9_a													NoAmplification																	
31	57	marR	P4_S9_b													NoAmplification																	
31	58	marR	P8_S2_a													NoAmplification																	
31	59	marR	P8_S2_b													NoAmplification																	
31	60	aadA7	B1_manure_a	-1	32.03635	87.05202		0.9998836	4578.073	0.4677802	1.808907	False	False	False	5.833352E-07	CtIsLarge									9	1393.49	1.530905	35.05249	5125.949	-1.951244	4.678498		
31	61	aadA7	B1_manure_b	-1	32.31038	86.46239		0.9998677	2965.933	0.4559937	1.793727	False	False	False	5.079594E-07	LowEfficiency, CtIsLarge									7	1334.762	1.551193	35.35323	4016.372	-0.6916755	4.009055		
31	62	aadA7	B1_manure_c													LowEfficiency, CtIsLarge, CurveFitFailed																	
31	63	aadA7	B2_manure_a													LowEfficiency, CtIsLarge, CurveFitFailed																	
31	64	aadA7	B2_manure_b	-1	33.00129	86.22597		0.9998144	4427.364	0.4211527	1.858665	False	False	False	1.051881E-07	CtIsLarge									8	1346.756	1.469195	35.93615	4412.733	0.6727298	4.276565		
31	65	aadA7	B2_manure_c	-1	34.5308	85.44704		0.9999754	208.5024	0.3689579	1.647758	False	False	False	2.783807E-06	LowEfficiency, CtIsLarge									5	1370.564	1.792245	37.89111	4230.239	0.4187493	4.086495		
31	66	aadA7	P3_S5_a													CtIsLarge, MultipleMeltPeaks																	
31	67	aadA7	P3_S5_b													CtIsLarge, MultipleMeltPeaks																	
31	68	aadA7	P4_S9_a													CtIsLarge, MultipleMeltPeaks																	
31	69	aadA7	P4_S9_b													CtIsLarge, CurveFitFailed																	
31	70	aadA7	P8_S2_a	-1	29.75375	82.779		0.9999319	5131.889	0.555226	1.95066	False	False	False	3.603356E-07	CtIsLarge									8	2405.792	1.371287	32.55968	7388.358	-5.69211	4.071072		
31	71	aadA7	P8_S2_b	-1	30.63862	82.74586		0.9997894	14706.6	0.5211871	1.901345	False	False	False	4.096698E-07	CtIsLarge									8	2354.821	1.421421	33.51057	7097.431	-2.908848	4.014		
32	0	aph3via	B1_manure_a													NoAmplification																	
32	1	aph3via	B1_manure_b													NoAmplification																	
32	2	aph3via	B1_manure_c													NoAmplification																	
32	3	aph3via	B2_manure_a													NoAmplification																	
32	4	aph3via	B2_manure_b													LowEfficiency, CtIsLarge, CurveFitFailed																	
32	5	aph3via	B2_manure_c													CtIsLarge, CurveFitFailed																	
32	6	aph3via	P3_S5_a													NoAmplification																	
32	7	aph3via	P3_S5_b													NoAmplification																	
32	8	aph3via	P4_S9_a													NoAmplification																	
32	9	aph3via	P4_S9_b													NoAmplification																	
32	10	aph3via	P8_S2_a													NoAmplification																	
32	11	aph3via	P8_S2_b													NoAmplification																	
32	12	dfrA22	B1_manure_a													NoAmplification																	
32	13	dfrA22	B1_manure_b													NoAmplification																	
32	14	dfrA22	B1_manure_c													NoAmplification																	
32	15	dfrA22	B2_manure_a													NoAmplification																	
32	16	dfrA22	B2_manure_b													NoAmplification																	
32	17	dfrA22	B2_manure_c													NoAmplification																	
32	18	dfrA22	P3_S5_a													NoAmplification																	
32	19	dfrA22	P3_S5_b													NoAmplification																	
32	20	dfrA22	P4_S9_a													NoAmplification																	
32	21	dfrA22	P4_S9_b													CtIsLarge, CurveFitFailed																	
32	22	dfrA22	P8_S2_a													CtIsLarge, CurveFitFailed																	
32	23	dfrA22	P8_S2_b													CtIsLarge, CurveFitFailed																	
32	24	aadA16	B1_manure_a													CtIsLarge, CurveFitFailed																	
32	25	aadA16	B1_manure_b	-1	31.95867	84.03967		0.9999858	680.0262	0.4769615	1.850825	False	False	False	3.485868E-07	CtIsLarge									12	1616.787	1.478462	34.90575	6248.6	-0.3841311	4.864825		
32	26	aadA16	B1_manure_c	-1	33.75661	86.38697		0.9999762	813.3201	0.3872828	1.831769	False	False	False	1.486775E-07	CtIsLarge									6	1606.987	1.501682	36.73426	6251.571	-0.9430994	4.890243		
32	27	aadA16	B2_manure_a	-1	30.21165	84.01801		0.9999765	1651.049	0.5559351	1.845793	False	False	False	1.365007E-06	CtIsLarge									7	1678.416	1.484498	33.16667	6888.854	-2.945028	5.104379		
32	28	aadA16	B2_manure_b	-1	34.50521	83.46704		0.999965	750.6594	0.3575245	1.851353	False	False	False	5.787062E-08	CtIsLarge									9	1704.028	1.477834	37.45146	5866.834	1.074191	4.442922		
32	29	aadA16	B2_manure_c	-1	30.63004	83.96912		0.9999638	1903.636	0.5374498	1.844026	False	False	False	9.693578E-07	CtIsLarge									6	1622.2	1.486633	33.58788	6289.438	-2.059819	4.877105		
32	30	aadA16	P3_S5_a													LowEfficiency, CtIsLarge, CurveFitFailed																	
32	31	aadA16	P3_S5_b													NoAmplification																	
32	32	aadA16	P4_S9_a													NoAmplification																	
32	33	aadA16	P4_S9_b													CurveFitFailed																	
32	34	aadA16	P8_S2_a													CtIsLarge, CurveFitFailed																	
32	35	aadA16	P8_S2_b													NoAmplification																	
32	36	aadB	B1_manure_a													LowEfficiency, CtIsLarge, MultipleMeltPeaks																	
32	37	aadB	B1_manure_b													NoAmplification																	
32	38	aadB	B1_manure_c													NoAmplification																	
32	39	aadB	B2_manure_a													NoAmplification																	
32	40	aadB	B2_manure_b													NoAmplification																	
32	41	aadB	B2_manure_c													CtIsLarge, CurveFitFailed																	
32	42	aadB	P3_S5_a													CtIsLarge, CurveFitFailed																	
32	43	aadB	P3_S5_b													CtIsLarge, CurveFitFailed																	
32	44	aadB	P4_S9_a													CtIsLarge, CurveFitFailed																	
32	45	aadB	P4_S9_b													NoAmplification																	
32	46	aadB	P8_S2_a													CtIsLarge, CurveFitFailed																	
32	47	aadB	P8_S2_b													CtIsLarge, CurveFitFailed																	
32	48	dfrA27	B1_manure_a													NoAmplification																	
32	49	dfrA27	B1_manure_b													NoAmplification																	
32	50	dfrA27	B1_manure_c													NoAmplification																	
32	51	dfrA27	B2_manure_a													NoAmplification																	
32	52	dfrA27	B2_manure_b													NoAmplification																	
32	53	dfrA27	B2_manure_c													NoAmplification																	
32	54	dfrA27	P3_S5_a													NoAmplification																	
32	55	dfrA27	P3_S5_b													NoAmplification																	
32	56	dfrA27	P4_S9_a													NoAmplification																	
32	57	dfrA27	P4_S9_b													NoAmplification																	
32	58	dfrA27	P8_S2_a													CtIsLarge, CurveFitFailed																	
32	59	dfrA27	P8_S2_b													NoAmplification																	
32	60	dfrC	B1_manure_a													NoAmplification																	
32	61	dfrC	B1_manure_b													NoAmplification																	
32	62	dfrC	B1_manure_c													NoAmplification																	
32	63	dfrC	B2_manure_a													NoAmplification																	
32	64	dfrC	B2_manure_b													NoAmplification																	
32	65	dfrC	B2_manure_c													NoAmplification																	
32	66	dfrC	P3_S5_a													NoAmplification																	
32	67	dfrC	P3_S5_b													NoAmplification																	
32	68	dfrC	P4_S9_a													NoAmplification																	
32	69	dfrC	P4_S9_b													NoAmplification																	
32	70	dfrC	P8_S2_a													NoAmplification																	
32	71	dfrC	P8_S2_b													NoAmplification																	
33	0	catA2	B1_manure_a													NoAmplification																	
33	1	catA2	B1_manure_b													NoAmplification																	
33	2	catA2	B1_manure_c													NoAmplification																	
33	3	catA2	B2_manure_a													NoAmplification																	
33	4	catA2	B2_manure_b													NoAmplification																	
33	5	catA2	B2_manure_c	-1	30.26813	79.42514		0.999961	990.451	0.5618014	1.862476	False	False	False	5.919986E-07	CtIsLarge									12	1514.429	1.464747	33.19714	4122.894	-0.03240509	3.722408		
33	6	catA2	P3_S5_a													NoAmplification																	
33	7	catA2	P3_S5_b													NoAmplification																	
33	8	catA2	P4_S9_a													NoAmplification																	
33	9	catA2	P4_S9_b													NoAmplification																	
33	10	catA2	P8_S2_a													NoAmplification																	
33	11	catA2	P8_S2_b													NoAmplification																	
33	12	catB2	B1_manure_a													NoAmplification																	
33	13	catB2	B1_manure_b													NoAmplification																	
33	14	catB2	B1_manure_c													NoAmplification																	
33	15	catB2	B2_manure_a													NoAmplification																	
33	16	catB2	B2_manure_b													NoAmplification																	
33	17	catB2	B2_manure_c													NoAmplification																	
33	18	catB2	P3_S5_a													NoAmplification																	
33	19	catB2	P3_S5_b													NoAmplification																	
33	20	catB2	P4_S9_a													NoAmplification																	
33	21	catB2	P4_S9_b													NoAmplification																	
33	22	catB2	P8_S2_a													NoAmplification																	
33	23	catB2	P8_S2_b													NoAmplification																	
33	24	qepA_1_2	B1_manure_a	-1	33.78703	88.23099		0.9999607	1404.3	0.3932356	1.841326	False	False	False	1.239818E-07	CtIsLarge									5	1521.569	1.489912	36.74918	6388.177	-0.5342479	5.198414		
33	25	qepA_1_2	B1_manure_b													CtIsLarge, CurveFitFailed																	
33	26	qepA_1_2	B1_manure_c													LowEfficiency, CtIsLarge, CurveFitFailed																	
33	27	qepA_1_2	B2_manure_a													CtIsLarge, CurveFitFailed																	
33	28	qepA_1_2	B2_manure_b													CtIsLarge, CurveFitFailed																	
33	29	qepA_1_2	B2_manure_c	-1	34.97536	85.39758		0.9999151	1260.889	0.3478716	1.82217	False	False	False	7.190224E-08	CtIsLarge									9	1572.175	1.513764	37.96893	5622.375	0.9282142	4.576177		
33	30	qepA_1_2	P3_S5_a													CtIsLarge, MultipleMeltPeaks																	
33	31	qepA_1_2	P3_S5_b													MultipleMeltPeaks																	
33	32	qepA_1_2	P4_S9_a													CtIsLarge, MultipleMeltPeaks																	
33	33	qepA_1_2	P4_S9_b													CtIsLarge, MultipleMeltPeaks																	
33	34	qepA_1_2	P8_S2_a	-1	31.61115	87.64617		0.9990863	86340.03	0.4471821	2.027661	False	False	False	2.817809E-08	CtIsLarge									9	3333	1.302113	34.32598	7919.139	-6.169432	3.375979		
33	35	qepA_1_2	P8_S2_b													CtIsLarge, MultipleMeltPeaks																	
33	36	QnrS1_S3_S5	B1_manure_a													NoAmplification																	
33	37	QnrS1_S3_S5	B1_manure_b													NoAmplification																	
33	38	QnrS1_S3_S5	B1_manure_c													NoAmplification																	
33	39	QnrS1_S3_S5	B2_manure_a													NoAmplification																	
33	40	QnrS1_S3_S5	B2_manure_b													NoAmplification																	
33	41	QnrS1_S3_S5	B2_manure_c													NoAmplification																	
33	42	QnrS1_S3_S5	P3_S5_a													NoAmplification																	
33	43	QnrS1_S3_S5	P3_S5_b													NoAmplification																	
33	44	QnrS1_S3_S5	P4_S9_a													NoAmplification																	
33	45	QnrS1_S3_S5	P4_S9_b													NoAmplification																	
33	46	QnrS1_S3_S5	P8_S2_a													NoAmplification																	
33	47	QnrS1_S3_S5	P8_S2_b													NoAmplification																	
33	48	cat(pC221)	B1_manure_a													NoAmplification																	
33	49	cat(pC221)	B1_manure_b													NoAmplification																	
33	50	cat(pC221)	B1_manure_c													NoAmplification																	
33	51	cat(pC221)	B2_manure_a													NoAmplification																	
33	52	cat(pC221)	B2_manure_b													NoAmplification																	
33	53	cat(pC221)	B2_manure_c													NoAmplification																	
33	54	cat(pC221)	P3_S5_a													NoAmplification																	
33	55	cat(pC221)	P3_S5_b													NoAmplification																	
33	56	cat(pC221)	P4_S9_a													NoAmplification																	
33	57	cat(pC221)	P4_S9_b													NoAmplification																	
33	58	cat(pC221)	P8_S2_a													NoAmplification																	
33	59	cat(pC221)	P8_S2_b													NoAmplification																	
33	60	tet44	B1_manure_a	-1	29.19191	77.18434		0.9999691	1914.185	0.6010202	1.894321	False	False	False	1.130242E-06										7	1399.912	1.428987	32.07383	6323.761	-1.772695	5.517255		
33	61	tet44	B1_manure_b													NoAmplification																	
33	62	tet44	B1_manure_c	-1	30.3364	77.18172		0.9999754	1524.627	0.5527865	1.903144	False	False	False	4.4304E-07	CtIsLarge									6	1411.73	1.419502	33.20583	6393.148	0.3700303	5.52859		
33	63	tet44	B2_manure_a													NoAmplification																	
33	64	tet44	B2_manure_b													NoAmplification																	
33	65	tet44	B2_manure_c													NoAmplification																	
33	66	tet44	P3_S5_a													NoAmplification																	
33	67	tet44	P3_S5_b													NoAmplification																	
33	68	tet44	P4_S9_a													NoAmplification																	
33	69	tet44	P4_S9_b													NoAmplification																	
33	70	tet44	P8_S2_a													NoAmplification																	
33	71	tet44	P8_S2_b													NoAmplification																	
34	0	QnrVC4_VC5_VC7	B1_manure_a													CurveFitFailed																	
34	1	QnrVC4_VC5_VC7	B1_manure_b													NoAmplification																	
34	2	QnrVC4_VC5_VC7	B1_manure_c													NoAmplification																	
34	3	QnrVC4_VC5_VC7	B2_manure_a													LowEfficiency, CurveFitFailed																	
34	4	QnrVC4_VC5_VC7	B2_manure_b													NoAmplification																	
34	5	QnrVC4_VC5_VC7	B2_manure_c													NoAmplification																	
34	6	QnrVC4_VC5_VC7	P3_S5_a													NoAmplification																	
34	7	QnrVC4_VC5_VC7	P3_S5_b													NoAmplification																	
34	8	QnrVC4_VC5_VC7	P4_S9_a													NoAmplification																	
34	9	QnrVC4_VC5_VC7	P4_S9_b													NoAmplification																	
34	10	QnrVC4_VC5_VC7	P8_S2_a													NoAmplification																	
34	11	QnrVC4_VC5_VC7	P8_S2_b													NoAmplification																	
34	12	IncN_korA	B1_manure_a													NoAmplification																	
34	13	IncN_korA	B1_manure_b													NoAmplification																	
34	14	IncN_korA	B1_manure_c													NoAmplification																	
34	15	IncN_korA	B2_manure_a	-1	33.31364	80.21124		0.9999779	983.5576	0.4215198	1.849091	False	False	False	1.500318E-07	CtIsLarge									9	1522.28	1.480535	36.26344	6509.715	0.9167216	5.276293		
34	16	IncN_korA	B2_manure_b													NoAmplification																	
34	17	IncN_korA	B2_manure_c	-1	32.34562	80.24799		0.9999843	832.9667	0.4656771	1.837233	False	False	False	3.348641E-07	CtIsLarge									10	1510.82	1.494922	35.31437	6083.573	0.1619679	5.02667		
34	18	IncN_korA	P3_S5_a													NoAmplification																	
34	19	IncN_korA	P3_S5_b													NoAmplification																	
34	20	IncN_korA	P4_S9_a													NoAmplification																	
34	21	IncN_korA	P4_S9_b													NoAmplification																	
34	22	IncN_korA	P8_S2_a													NoAmplification																	
34	23	IncN_korA	P8_S2_b													NoAmplification																	
34	24	ant6-ib	B1_manure_a													NoAmplification																	
34	25	ant6-ib	B1_manure_b													NoAmplification																	
34	26	ant6-ib	B1_manure_c													NoAmplification																	
34	27	ant6-ib	B2_manure_a	-1	29.428	74.47114		0.9999098	6726.317	0.5939496	1.905726	False	False	False	8.936446E-07										6	1568.236	1.416759	32.29382	7088.217	0.1204605	5.519867		
34	28	ant6-ib	B2_manure_b													NoAmplification																	
34	29	ant6-ib	B2_manure_c													NoAmplification																	
34	30	ant6-ib	P3_S5_a													NoAmplification																	
34	31	ant6-ib	P3_S5_b													NoAmplification																	
34	32	ant6-ib	P4_S9_a													NoAmplification																	
34	33	ant6-ib	P4_S9_b													NoAmplification																	
34	34	ant6-ib	P8_S2_a													NoAmplification																	
34	35	ant6-ib	P8_S2_b													NoAmplification																	
34	36	mcr-2	B1_manure_a													NoAmplification																	
34	37	mcr-2	B1_manure_b													NoAmplification																	
34	38	mcr-2	B1_manure_c													NoAmplification																	
34	39	mcr-2	B2_manure_a													NoAmplification																	
34	40	mcr-2	B2_manure_b													NoAmplification																	
34	41	mcr-2	B2_manure_c													NoAmplification																	
34	42	mcr-2	P3_S5_a													NoAmplification																	
34	43	mcr-2	P3_S5_b													NoAmplification																	
34	44	mcr-2	P4_S9_a													NoAmplification																	
34	45	mcr-2	P4_S9_b													NoAmplification																	
34	46	mcr-2	P8_S2_a													NoAmplification																	
34	47	mcr-2	P8_S2_b													NoAmplification																	
34	48	IncI1_repI1	B1_manure_a													NoAmplification																	
34	49	IncI1_repI1	B1_manure_b													NoAmplification																	
34	50	IncI1_repI1	B1_manure_c													NoAmplification																	
34	51	IncI1_repI1	B2_manure_a													NoAmplification																	
34	52	IncI1_repI1	B2_manure_b													NoAmplification																	
34	53	IncI1_repI1	B2_manure_c													NoAmplification																	
34	54	IncI1_repI1	P3_S5_a													CtIsLarge, CurveFitFailed																	
34	55	IncI1_repI1	P3_S5_b													NoAmplification																	
34	56	IncI1_repI1	P4_S9_a													NoAmplification																	
34	57	IncI1_repI1	P4_S9_b													NoAmplification																	
34	58	IncI1_repI1	P8_S2_a													NoAmplification																	
34	59	IncI1_repI1	P8_S2_b													NoAmplification																	
34	60	IS91	B1_manure_a	-1	31.03943	85.59073		0.9999612	1798.174	0.5167584	1.8401	False	False	False	7.890247E-07	CtIsLarge									12	1598.375	1.491408	34.00355	6292.83	-2.990325	4.937017		
34	61	IS91	B1_manure_b													NoAmplification																	
34	62	IS91	B1_manure_c													NoAmplification																	
34	63	IS91	B2_manure_a													NoAmplification																	
34	64	IS91	B2_manure_b													NoAmplification																	
34	65	IS91	B2_manure_c													NoAmplification																	
34	66	IS91	P3_S5_a													NoAmplification																	
34	67	IS91	P3_S5_b													NoAmplification																	
34	68	IS91	P4_S9_a													NoAmplification																	
34	69	IS91	P4_S9_b													NoAmplification																	
34	70	IS91	P8_S2_a													NoAmplification																	
34	71	IS91	P8_S2_b													NoAmplification																	
36	0	aph6ia	B1_manure_a													CtIsLarge, CurveFitFailed																	
36	1	aph6ia	B1_manure_b													CtIsLarge, CurveFitFailed																	
36	2	aph6ia	B1_manure_c													NoAmplification																	
36	3	aph6ia	B2_manure_a													CurveFitFailed																	
36	4	aph6ia	B2_manure_b													LowEfficiency, CtIsLarge, CurveFitFailed																	
36	5	aph6ia	B2_manure_c													NoAmplification																	
36	6	aph6ia	P3_S5_a	-1	34.33892	82.34701		0.9999086	2663.844	0.1142701	1.900639	False	False	False	2.942299E-08	CtIsLarge									10	3792.415	1.422177	37.21187	6794.99	-24.45468	2.791731		
36	7	aph6ia	P3_S5_b													CtIsLarge, MultipleMeltPeaks																	
36	8	aph6ia	P4_S9_a													NoAmplification																	
36	9	aph6ia	P4_S9_b													NoAmplification																	
36	10	aph6ia	P8_S2_a													CtIsLarge, CurveFitFailed																	
36	11	aph6ia	P8_S2_b													CtIsLarge, CurveFitFailed																	
36	12	erm(D)	B1_manure_a													NoAmplification																	
36	13	erm(D)	B1_manure_b													NoAmplification																	
36	14	erm(D)	B1_manure_c													NoAmplification																	
36	15	erm(D)	B2_manure_a													NoAmplification																	
36	16	erm(D)	B2_manure_b													NoAmplification																	
36	17	erm(D)	B2_manure_c													NoAmplification																	
36	18	erm(D)	P3_S5_a													NoAmplification																	
36	19	erm(D)	P3_S5_b													NoAmplification																	
36	20	erm(D)	P4_S9_a													NoAmplification																	
36	21	erm(D)	P4_S9_b													NoAmplification																	
36	22	erm(D)	P8_S2_a													NoAmplification																	
36	23	erm(D)	P8_S2_b													NoAmplification																	
36	24	cphA	B1_manure_a													NoAmplification																	
36	25	cphA	B1_manure_b													NoAmplification																	
36	26	cphA	B1_manure_c													NoAmplification																	
36	27	cphA	B2_manure_a													NoAmplification																	
36	28	cphA	B2_manure_b													NoAmplification																	
36	29	cphA	B2_manure_c													NoAmplification																	
36	30	cphA	P3_S5_a													CtIsLarge, MultipleMeltPeaks																	
36	31	cphA	P3_S5_b	-1	32.18336	79.52538		0.9999779	2313.034	0.4069063	1.880883	False	False	False	2.346677E-07	CtIsLarge									11	3228.436	1.443778	35.08476	8396.467	-14.17488	3.600785		
36	32	cphA	P4_S9_a													LowEfficiency, CtIsLarge, CurveFitFailed																	
36	33	cphA	P4_S9_b													NoAmplification																	
36	34	cphA	P8_S2_a													CtIsLarge, CurveFitFailed																	
36	35	cphA	P8_S2_b													NoAmplification																	
36	36	sat4	B1_manure_a	-1	29.21021	73.74251		0.9999723	736.0348	0.5987666	1.898797	False	False	False	6.810211E-07										8	1517.256	1.424152	32.08576	4146.626	-1.34297	3.732977		
36	37	sat4	B1_manure_b	-1	28.65559	73.6793		0.9999535	646.9024	0.6236963	1.905911	False	False	False	6.842037E-07										9	1369.879	1.416563	31.52114	3155.296	-0.04686419	3.303339		
36	38	sat4	B1_manure_c	-1	27.44633	73.69164		0.9999747	432.451	0.6681244	1.927608	False	False	False	1.242498E-06										3	1416.009	1.394095	30.28229	3372.591	0.2403303	3.381759		
36	39	sat4	B2_manure_a													NoAmplification																	
36	40	sat4	B2_manure_b	-1	26.01346	73.72115		0.999975	470.6003	0.7162477	1.908872	False	False	False	5.191112E-06										6	1386.036	1.413437	28.87489	3867.214	-1.161581	3.790124		
36	41	sat4	B2_manure_c	-1	27.55421	73.73221		0.9999813	385.986	0.6667654	1.910259	False	False	False	1.668099E-06										2	1402.768	1.41198	30.41372	3774.228	0.8482746	3.690558		
36	42	sat4	P3_S5_a													NoAmplification																	
36	43	sat4	P3_S5_b													NoAmplification																	
36	44	sat4	P4_S9_a													NoAmplification																	
36	45	sat4	P4_S9_b													NoAmplification																	
36	46	sat4	P8_S2_a													NoAmplification																	
36	47	sat4	P8_S2_b													NoAmplification																	
36	48	erm(35)	B1_manure_a	-1	24.85582	73.25116		0.9999884	558.0609	0.7480043	1.858679	False	False	False	3.752967E-05										11	1553.711	1.469177	27.79066	6157.45	-1.904601	4.96306		
36	49	erm(35)	B1_manure_b	-1	25.49882	73.22373		0.999966	1047.509	0.7347427	1.90049	False	False	False	1.00094E-05										10	1459.37	1.422336	28.37197	4607.599	0.1131501	4.157252		
36	50	erm(35)	B1_manure_c	-1	25.72062	73.22419		0.9999616	1056.521	0.7286369	1.879601	False	False	False	1.127805E-05										7	1511.625	1.445212	28.6239	4506.924	0.8555903	3.981509		
36	51	erm(35)	B2_manure_a	-1	25.84936	73.271		0.9999877	410.3082	0.7238039	1.885828	False	False	False	1.059701E-05										9	1497.644	1.438286	28.74352	5062.594	0.1207234	4.380373		
36	52	erm(35)	B2_manure_b	-1	25.58448	73.27646		0.9999854	632.8767	0.7298308	1.870383	False	False	False	1.757826E-05										11	1485.923	1.455636	28.50149	5604.072	-1.588316	4.771441		
36	53	erm(35)	B2_manure_c	-1	25.48724	73.31773		0.9999838	581.3613	0.7326272	1.897037	False	False	False	1.141991E-05										8	1556.432	1.426048	28.36529	4967.574	0.3780135	4.191642		
36	54	erm(35)	P3_S5_a													NoAmplification																	
36	55	erm(35)	P3_S5_b													NoAmplification																	
36	56	erm(35)	P4_S9_a													NoAmplification																	
36	57	erm(35)	P4_S9_b													NoAmplification																	
36	58	erm(35)	P8_S2_a													CtIsLarge, CurveFitFailed																	
36	59	erm(35)	P8_S2_b													NoAmplification																	
36	60	mexA	B1_manure_a													NoAmplification																	
36	61	mexA	B1_manure_b													NoAmplification																	
36	62	mexA	B1_manure_c													NoAmplification																	
36	63	mexA	B2_manure_a													NoAmplification																	
36	64	mexA	B2_manure_b													NoAmplification																	
36	65	mexA	B2_manure_c													NoAmplification																	
36	66	mexA	P3_S5_a													NoAmplification																	
36	67	mexA	P3_S5_b													NoAmplification																	
36	68	mexA	P4_S9_a													NoAmplification																	
36	69	mexA	P4_S9_b													NoAmplification																	
36	70	mexA	P8_S2_a													NoAmplification																	
36	71	mexA	P8_S2_b													NoAmplification																	
37	0	catB8	B1_manure_a													NoAmplification																	
37	1	catB8	B1_manure_b													NoAmplification																	
37	2	catB8	B1_manure_c													NoAmplification																	
37	3	catB8	B2_manure_a													NoAmplification																	
37	4	catB8	B2_manure_b													NoAmplification																	
37	5	catB8	B2_manure_c													NoAmplification																	
37	6	catB8	P3_S5_a													NoAmplification																	
37	7	catB8	P3_S5_b													NoAmplification																	
37	8	catB8	P4_S9_a													NoAmplification																	
37	9	catB8	P4_S9_b													NoAmplification																	
37	10	catB8	P8_S2_a													NoAmplification																	
37	11	catB8	P8_S2_b													NoAmplification																	
37	12	cmx(A)	B1_manure_a	-1	26.8596	85.14686		0.9999924	350.4214	0.687112	1.896343	False	False	False	5.280105E-06										8	1576.176	1.426797	29.73863	5951.278	-2.629538	4.775769		
37	13	cmx(A)	B1_manure_b	-1	27.48631	85.05615		0.9999195	2877.809	0.6665706	1.880486	False	False	False	3.641969E-06										14	1561.879	1.444221	30.38828	5005.57	-1.169215	4.204839		
37	14	cmx(A)	B1_manure_c	-1	26.44202	85.10271		0.999967	1340.064	0.7055188	1.88582	False	False	False	7.309316E-06										10	1657.99	1.438295	29.33619	5271.889	0.5068429	4.179687		
37	15	cmx(A)	B2_manure_a	-1	26.32646	85.24335		0.9999806	1058.993	0.7076365	1.916827	False	False	False	5.727294E-06										14	1616.264	1.405134	29.17696	5968.657	0.1129916	4.692873		
37	16	cmx(A)	B2_manure_b	-1	28.79285	85.06277		0.999982	816.5717	0.6183423	1.884421	False	False	False	1.615274E-06										13	1595.85	1.439842	31.68906	5841.211	0.478627	4.66025		
37	17	cmx(A)	B2_manure_c													NoAmplification																	
37	18	cmx(A)	P3_S5_a													NoAmplification																	
37	19	cmx(A)	P3_S5_b													CtIsLarge, CurveFitFailed																	
37	20	cmx(A)	P4_S9_a													NoAmplification																	
37	21	cmx(A)	P4_S9_b													NoAmplification																	
37	22	cmx(A)	P8_S2_a													NoAmplification																	
